Date,NH3,TSP,CO2,TVOC,PM10,PM2.5,W_force,W_speed,Tem,RH
2023-01-16 22:00:00,7.933333333,30.33333333,1599.333333,269.6666667,67.66666667,52.66666667,30,0.333333333,14.41890788,82.959493
2023-01-16 22:30:00,7.7,35,1531,269.3333333,55,45.33333333,0,0,14.13648031,83.70310465
2023-01-16 23:00:00,7.633333333,29.33333333,1468,250,62,46.33333333,30,0.433333333,13.97202881,83.40403239
2023-01-16 23:30:00,7.3,21.66666667,1438,240.3333333,50.66666667,44.33333333,0,0,13.83617757,84.04184977
2023-01-17 00:00:00,7.566666667,27.66666667,1407.333333,256.3333333,64.33333333,48,30,0.433333333,13.76467692,83.71785482
2023-01-17 00:30:00,7.266666667,27,1394.333333,208.3333333,57.66666667,45.66666667,0,0,13.79327718,84.23055013
2023-01-17 01:00:00,7.5,27,1377,194.6666667,56,47,30,0.366666667,13.79327718,83.39945475
2023-01-17 01:30:00,7.2,28.33333333,1343,153.6666667,56.33333333,43.33333333,30,0.366666667,13.71462646,83.74735514
2023-01-17 02:00:00,7.066666667,16,1304.666667,130.6666667,61,46.33333333,30,0.333333333,13.55732503,83.36130778
2023-01-17 02:30:00,6.933333333,18.33333333,1286.666667,145.3333333,54.33333333,42,60,0.833333333,13.47509928,84.34244792
2023-01-17 03:00:00,6.966666667,21.33333333,1263.666667,103.3333333,54,43.33333333,0,0,13.48224935,83.70107015
2023-01-17 03:30:00,6.833333333,14.66666667,1236.333333,114,59.66666667,46.33333333,0,0,13.36784831,84.13798014
2023-01-17 04:00:00,6.9,15,1231.333333,93,57,42.33333333,0,0,13.38214844,83.78194173
2023-01-17 04:30:00,6.766666667,20.33333333,1228.666667,78.33333333,66.66666667,46.33333333,0,0,13.39644857,84.51436361
2023-01-17 05:00:00,6.8,20.33333333,1214,71.33333333,51,40.66666667,0,0,13.37499837,83.27891032
2023-01-17 05:30:00,6.8,18.33333333,1184.333333,73.66666667,48,40,0,0,13.37499837,84.04388428
2023-01-17 06:00:00,7.033333333,18,1179.333333,87,55,42.66666667,0,0,13.34639811,83.4874471
2023-01-17 06:30:00,6.833333333,17,1192.333333,97,51.33333333,41.33333333,47,0.966666667,13.20339681,84.22342936
2023-01-17 07:00:00,6.6,16,1175.666667,59,51.33333333,41.33333333,0,0,13.20339681,83.49812826
2023-01-17 07:30:00,6.533333333,18.33333333,1161.666667,59,53,44.33333333,60,0.433333333,13.22127197,84.81648763
2023-01-17 08:00:00,6.733333333,23.33333333,1203.666667,72,54.33333333,46.66666667,0,0,13.39287354,83.7987264
2023-01-17 08:30:00,6.766666667,23.66666667,1196.333333,72.33333333,66.66666667,51.33333333,30,0.333333333,13.32494792,84.42128499
2023-01-17 09:00:00,6.833333333,20.33333333,1162,82.33333333,71.66666667,53.66666667,0,0,13.2462972,83.86383057
2023-01-17 09:30:00,6.866666667,24,1126,61.33333333,75.33333333,54.66666667,60,0.666666667,13.30707275,83.83992513
2023-01-17 10:00:00,6.133333333,22.66666667,877,32.66666667,58.66666667,46,0,0,12.97459473,81.5322876
2023-01-17 10:30:00,5.266666667,23,746.6666667,10.33333333,58,46.33333333,0,0,12.87091878,81.96055094
2023-01-17 11:00:00,5.2,21,741,20.66666667,67,52.66666667,0,0,13.04609538,81.21948242
2023-01-17 11:30:00,4.866666667,17.66666667,835.3333333,375.3333333,72.66666667,58.33333333,73.66666667,1.333333333,13.30349772,81.82983398
2023-01-17 12:00:00,4.966666667,16.33333333,1001.333333,391.6666667,74.33333333,63,60,0.366666667,13.89695313,82.00836182
2023-01-17 12:30:00,4.633333333,17,1025.666667,276.3333333,84,65,30,0.366666667,13.80042725,81.17828369
2023-01-17 13:00:00,5.1,19.66666667,1278.666667,361,85.66666667,63,0,0,14.01850423,84.30277507
2023-01-17 13:30:00,6.533333333,20.66666667,1728.666667,410.6666667,68.66666667,57.33333333,0,0,14.37600749,84.9009196
2023-01-17 14:00:00,7,20,1778.333333,326.3333333,71.33333333,57.33333333,0,0,14.7728361,83.04036458
2023-01-17 14:30:00,5.966666667,14,1355.333333,250.3333333,74.66666667,58.66666667,0,0,14.64413493,79.36248779
2023-01-17 15:00:00,5.1,18.66666667,1053,142,75.33333333,56,0,0,14.762111,78.04361979
2023-01-17 15:30:00,4.933333333,12.66666667,1027.333333,166.3333333,64,49.33333333,30,0.366666667,14.32595703,78.23232015
2023-01-17 16:00:00,4.966666667,13.33333333,961.6666667,215.6666667,55.33333333,42.33333333,0,0,13.90767822,79.07460531
2023-01-17 16:30:00,5.166666667,12.66666667,1063.666667,245.3333333,50.66666667,41,30,0.366666667,14.10430501,78.64379883
2023-01-17 17:00:00,5.333333333,12,1022.666667,134.3333333,49.66666667,36.66666667,30,0.333333333,14.19725586,77.9179891
2023-01-17 17:30:00,5.333333333,10.66666667,1044.333333,151,39,32,30,0.366666667,14.19725586,77.92510986
2023-01-17 18:00:00,5.566666667,12.33333333,1148.333333,343,48.33333333,32.33333333,0,0,14.23300618,79.30603027
2023-01-17 18:30:00,5.2,13.33333333,1170.666667,221,45.33333333,33.33333333,30,0.333333333,13.96130371,78.95558675
2023-01-17 19:00:00,5.466666667,13.66666667,1158.333333,218.3333333,47,35.33333333,60,0.8,13.75037679,80.12034098
2023-01-17 19:30:00,5.666666667,13.66666667,1180.333333,259.3333333,54,46.66666667,0,0,13.41789876,83.03833008
2023-01-17 20:00:00,6.833333333,15.33333333,1692.666667,561.3333333,65.66666667,50.66666667,30,0.533333333,14.07212972,85.49296061
2023-01-17 20:30:00,7.566666667,22,2043.666667,491.6666667,75,57.66666667,60,0.666666667,14.33668213,84.35923258
2023-01-17 21:00:00,7.833333333,23.66666667,2072.666667,484.6666667,77.66666667,60.66666667,30,0.666666667,14.30808187,85.27475993
2023-01-17 21:30:00,8.4,21,2185.333333,514.3333333,77.66666667,59.33333333,0,0,14.28305664,85.46244303
2023-01-17 22:00:00,7.833333333,22.33333333,1943.333333,368,86,66.33333333,30,0.333333333,13.88980306,83.39182536
2023-01-17 22:30:00,6.866666667,24.66666667,1539.333333,339.6666667,92.33333333,73.66666667,30,0.333333333,13.42862386,85.39835612
2023-01-17 23:00:00,7.566666667,24,1740.333333,324.6666667,99.66666667,76,0,0,13.65027588,85.9064738
2023-01-17 23:30:00,7.9,22.33333333,1901,321.6666667,86.66666667,68.33333333,0,0,13.77897705,85.18473307
2023-01-18 00:00:00,7.733333333,18,1783.666667,267,92.66666667,71,0,0,13.64312581,85.21982829
2023-01-18 00:30:00,7.633333333,23.33333333,1749,261.6666667,84.33333333,68.33333333,0,0,13.68245117,85.83730062
2023-01-18 01:00:00,7.9,25.66666667,1796.666667,279.6666667,84.33333333,68.33333333,30,0.466666667,13.90410319,85.64503988
2023-01-18 01:30:00,7.4,21.33333333,1694.666667,221.3333333,86,70.33333333,30,0.366666667,13.79327718,84.85972087
2023-01-18 02:00:00,7.233333333,20.66666667,1704.333333,229,94.66666667,73.66666667,0,0,13.78612712,85.89935303
2023-01-18 02:30:00,7.366666667,26.66666667,1734.666667,205.6666667,95,76.66666667,0,0,13.82545247,84.62473551
2023-01-18 03:00:00,7.233333333,24.66666667,1655,194.3333333,97.66666667,75.33333333,30,0.333333333,13.71462646,84.83174642
2023-01-18 03:30:00,7.333333333,26.33333333,1697,194.6666667,92,73,0,0,13.74680176,85.38665771
2023-01-18 04:00:00,7.3,24,1682,174,98,73.33333333,0,0,13.8719279,85.14353434
2023-01-18 04:30:00,7.066666667,23.33333333,1593.666667,166.3333333,92.33333333,76.33333333,0,0,13.6860262,85.26204427
2023-01-18 05:00:00,7.266666667,28.33333333,1661.333333,194.3333333,99,75.33333333,0,0,13.75395182,86.24623617
2023-01-18 05:30:00,7.3,27.66666667,1635.666667,182,106,81.66666667,30,0.333333333,13.80757731,84.46299235
2023-01-18 06:00:00,6.833333333,24.66666667,1567,167.6666667,104.3333333,82,30,0.366666667,13.7289266,85.02400716
2023-01-18 06:30:00,7.066666667,24.66666667,1617,156.3333333,107.3333333,85,30,0.366666667,13.75752686,84.52097575
2023-01-18 07:00:00,7.033333333,25.66666667,1586.666667,167,101.3333333,83.66666667,30,0.366666667,13.72177653,84.80834961
2023-01-18 07:30:00,6.966666667,23.66666667,1532.666667,144,109.3333333,85.66666667,0,0,13.6860262,85.05096436
2023-01-18 08:00:00,7.1,21.66666667,1616,163.6666667,113,87.66666667,0,0,13.90410319,85.62011719
2023-01-18 08:30:00,6.9,26.66666667,1534,172.3333333,108,91,30,0.333333333,13.97917887,85.16642253
2023-01-18 09:00:00,6.9,21.66666667,1534.666667,196,113.6666667,92.66666667,30,0.366666667,14.10072998,85.43294271
2023-01-18 09:30:00,6.966666667,22.33333333,1360,168.6666667,108.3333333,88.66666667,30,0.333333333,13.98275391,82.43916829
2023-01-18 10:00:00,5.333333333,15,889,76.66666667,105.3333333,87,0,0,13.50727458,82.41882324
2023-01-18 10:30:00,4.833333333,15.33333333,803,118,102.6666667,85.33333333,0,0,13.79685221,81.4066569
2023-01-18 11:00:00,4.866666667,15.33333333,804.3333333,116.3333333,101,80.66666667,0,0,14.35098226,78.99068197
2023-01-18 11:30:00,4.533333333,15,886.6666667,99,91,69.66666667,0,0,15.49141764,76.33361816
2023-01-18 12:00:00,4.533333333,28.33333333,1026,101,78.66666667,65.66666667,0,0,15.92757161,74.73805745
2023-01-18 12:30:00,4.266666667,39.66666667,1028.666667,48.33333333,87,65.66666667,0,0,15.90612142,73.23811849
2023-01-18 13:00:00,4.133333333,28.66666667,941,45.33333333,87.33333333,69.33333333,0,0,15.61654378,72.58911133
2023-01-18 13:30:00,4.4,22,921.6666667,51,86,66,0,0,15.71664469,71.76310221
2023-01-18 14:00:00,4.5,15,899.6666667,62.66666667,80,62.33333333,0,0,15.65586914,71.4960734
2023-01-18 14:30:00,4.633333333,16.33333333,934.3333333,99.33333333,73.33333333,57.66666667,0,0,16.05627279,71.24735514
2023-01-18 15:00:00,4.8,18,1059.666667,130,69,53,0,0,16.58895264,69.96866862
2023-01-18 15:30:00,4.6,27.33333333,1053.666667,134,75.66666667,56.66666667,0,0,16.67475342,69.80794271
2023-01-18 16:00:00,4.566666667,38.66666667,1008,91.33333333,72,58.33333333,0,0,16.41020101,68.03690592
2023-01-18 16:30:00,4.633333333,41.33333333,923,103.3333333,72.33333333,57,0,0,16.14207357,68.25002035
2023-01-18 17:00:00,4.766666667,38.66666667,910,96,76,61,30,0.366666667,15.80244548,69.73215739
2023-01-18 17:30:00,5.2,24.66666667,992.6666667,261,74.66666667,56,0,0.466666667,15.62369385,72.41007487
2023-01-18 18:00:00,5.5,20,1108.666667,360.6666667,80.33333333,59,30,0.366666667,15.3770166,73.91153971
2023-01-18 18:30:00,5.366666667,30.33333333,1081.333333,280.3333333,79.33333333,62.33333333,30,0.466666667,14.79786133,75.83465576
2023-01-18 19:00:00,5.5,27.33333333,1077.333333,357.6666667,90.66666667,69.66666667,30,0.4,14.36528239,77.8213501
2023-01-18 19:30:00,5.6,23.33333333,1110,545.6666667,100,82.33333333,0,0,14.23658122,78.91184489
2023-01-18 20:00:00,5.8,16.33333333,1202,588.3333333,99.33333333,80.66666667,30,0.433333333,14.29378174,79.33451335
2023-01-18 20:30:00,5.666666667,13,1194.333333,586.3333333,111,83.33333333,30,0.333333333,13.93270345,80.50282796
2023-01-18 21:00:00,5.733333333,19,1219,594.3333333,115,94,30,0.333333333,13.81115234,81.53940837
2023-01-18 21:30:00,6.966666667,24,1718.666667,845.3333333,114.6666667,91.33333333,0,0,14.45823324,84.35770671
2023-01-18 22:00:00,8.033333333,23,2088.666667,836.6666667,114.6666667,92,60,0.7,14.74066081,84.05761719
2023-01-18 22:30:00,7.966666667,24.66666667,2006.666667,620,108,88,0,0,14.51543376,83.72039795
2023-01-18 23:00:00,7.733333333,20.33333333,1859,438.3333333,110.3333333,88.66666667,60,0.833333333,14.02207926,84.38771566
2023-01-18 23:30:00,7.966666667,17.33333333,1911.666667,427,109,86.66666667,0,0,13.92555339,84.61558024
2023-01-19 00:00:00,7.7,19.33333333,1806.666667,371,107.3333333,88.33333333,0,0,13.68245117,84.27429199
2023-01-19 00:30:00,7.7,17.66666667,1766.333333,386.6666667,111.6666667,83.33333333,0,0,13.52872477,85.25594076
2023-01-19 01:00:00,7.833333333,16,1832.666667,302.3333333,109.3333333,85.66666667,16.33333333,0.566666667,13.5430249,84.94567871
2023-01-19 01:30:00,7.533333333,16,1721.333333,240,101.6666667,85.66666667,0,0.466666667,13.4000236,84.815979
2023-01-19 02:00:00,7.566666667,15,1744,238.6666667,109,81.66666667,30,0.4,13.25344727,85.32765706
2023-01-19 02:30:00,7.433333333,14.33333333,1740.666667,216.6666667,109,82.66666667,30,0.7,13.16764648,85.37699382
2023-01-19 03:00:00,7.2,15,1624.666667,196.3333333,104,82,30,0.4,12.91024414,84.98891195
2023-01-19 03:30:00,7.366666667,14.33333333,1666,217.6666667,91.66666667,78.66666667,0,0,12.83874349,86.05194092
2023-01-19 04:00:00,7.266666667,17.33333333,1681.333333,196.3333333,97.66666667,77.66666667,30,0.366666667,12.76724284,84.9029541
2023-01-19 04:30:00,7.066666667,17,1612.333333,177.3333333,108.3333333,84.66666667,41.33333333,0.9,12.6421167,85.40751139
2023-01-19 05:00:00,7.3,15.33333333,1687.666667,169.3333333,106,77.33333333,30,0.466666667,12.70289225,85.51534017
2023-01-19 05:30:00,7.133333333,15.33333333,1622.333333,138,98.33333333,74.33333333,60,0.866666667,12.49554036,85.46549479
2023-01-19 06:00:00,6.866666667,13,1561.666667,132.3333333,95.66666667,73.33333333,0,0,12.34181396,86.51021322
2023-01-19 06:30:00,7.1,14.66666667,1615.666667,151,87.33333333,77,90,0.733333333,12.53129069,86.6297404
2023-01-19 07:00:00,6.8,15.33333333,1545.666667,151.3333333,98,78.66666667,0,0,12.51699056,85.44362386
2023-01-19 07:30:00,6.733333333,20,1542.666667,166.6666667,93.33333333,74.66666667,60,0.5,12.57419108,86.47664388
2023-01-19 08:00:00,7.033333333,14.66666667,1637.333333,217,90.66666667,71.66666667,30,0.333333333,12.82086833,85.17812093
2023-01-19 08:30:00,6.833333333,14.66666667,1546.666667,184.6666667,84.33333333,72.33333333,0,0,12.7958431,85.4115804
2023-01-19 09:00:00,6.833333333,18.66666667,1553,181.6666667,92.33333333,75.33333333,60,0.7,12.82086833,86.3474528
2023-01-19 09:30:00,6.9,14.66666667,1550.333333,174,99,78.33333333,30,0.333333333,13.17479655,86.52394613
2023-01-19 10:00:00,6.133333333,15.33333333,1245.333333,111,102,83,0,0,13.06754557,83.36995443
2023-01-19 10:30:00,5.033333333,10.66666667,932.6666667,246.3333333,110.3333333,87.66666667,0,0.333333333,13.38214844,82.68839518
2023-01-19 11:00:00,4.633333333,16.66666667,893.6666667,162.3333333,113.3333333,93.33333333,0,0,14.06855469,80.44586182
2023-01-19 11:30:00,4.333333333,14.66666667,943,118.3333333,115.6666667,88.33333333,0,0,14.94086263,78.28826904
2023-01-19 12:00:00,4.466666667,15.66666667,1142.666667,279.3333333,116,93.33333333,0,0,16.03839762,76.93786621
2023-01-19 12:30:00,4.433333333,36.66666667,1301,182.3333333,90.33333333,73,0,0,16.41020101,74.49391683
2023-01-19 13:00:00,3.9,28.33333333,1172,157.6666667,78.66666667,62.33333333,30,0.333333333,16.31725016,72.12320964
2023-01-19 13:30:00,4,15.33333333,1039.333333,93.66666667,76.66666667,61.66666667,0,0,16.27434977,70.84350586
2023-01-19 14:00:00,3.933333333,17.66666667,1026,109.3333333,72.66666667,55.33333333,30,0.333333333,16.48170166,70.09633382
2023-01-19 14:30:00,4,30,1024,115.6666667,73.33333333,55.33333333,30,0.333333333,16.53890218,69.3069458
2023-01-19 15:00:00,4,36,1028.333333,235.3333333,70.33333333,55.66666667,60,0.4,17.07158203,69.88169352
2023-01-19 15:30:00,4.066666667,35.33333333,1065.666667,232.6666667,59.66666667,49.33333333,0,0,17.2110083,68.07607015
2023-01-19 16:00:00,3.666666667,42.33333333,1045.666667,142,66,53,0,0,16.94645589,67.50691732
2023-01-19 16:30:00,3.9,43,985,98.66666667,66,47.66666667,0,0,16.67832845,66.39099121
2023-01-19 17:00:00,4.066666667,40.66666667,900.6666667,103.3333333,63.66666667,50.66666667,0,0,16.11347331,68.58164469
2023-01-19 17:30:00,4.766666667,30.33333333,963.3333333,254.3333333,66,50.66666667,60,0.933333333,15.95259684,71.68782552
2023-01-19 18:00:00,5.166666667,21.66666667,1055,259.6666667,73.66666667,58,0,0,15.62726888,72.16186523
2023-01-19 18:30:00,5.266666667,17,1064,266.3333333,82,61.66666667,30,0.666666667,14.99806315,73.92832438
2023-01-19 19:00:00,5.233333333,35.33333333,1075.333333,265.3333333,87.33333333,71.66666667,74.33333333,0.6,14.67273519,75.52388509
2023-01-19 19:30:00,5.633333333,41.33333333,1132,334,95,78.33333333,30,0.2,14.50828369,76.42466227
2023-01-19 20:00:00,5.5,29.66666667,1100,296.3333333,104,80.33333333,0,0,14.10072998,77.57314046
2023-01-19 20:30:00,5.6,27,1104.666667,354.6666667,106.6666667,82.66666667,56.66666667,1.166666667,13.89337809,78.25927734
2023-01-19 21:00:00,5.833333333,25.66666667,1158.333333,264.6666667,120,95,0,0,13.98632894,78.96118164
2023-01-19 21:30:00,6.066666667,22,1234.666667,317,126.3333333,98.66666667,30,0.666666667,13.95415365,81.13505046
2023-01-19 22:00:00,7.1,15.66666667,1741.666667,460,115,91.66666667,0,0,14.38315755,82.11364746
2023-01-19 22:30:00,7.766666667,16.33333333,1858.666667,379.6666667,117.6666667,98.66666667,30,0.4,14.21870605,82.05464681
2023-01-19 23:00:00,8.166666667,16,1785.333333,356,121.6666667,102.6666667,0,0,13.95772868,83.30128988
2023-01-19 23:30:00,8.366666667,20.33333333,1752.666667,299.6666667,126.6666667,99.33333333,0,0,13.91482829,83.33129883
2023-01-20 00:00:00,7.866666667,17.33333333,1671.666667,463,120.3333333,92,0,0,13.78612712,83.4874471
2023-01-20 00:30:00,7.8,19.33333333,1671.333333,264,120.6666667,97,60,0.733333333,13.77182699,83.87044271
2023-01-20 01:00:00,7.666666667,19.33333333,1710.666667,295.3333333,118.3333333,97.33333333,0,0,13.88265299,83.30078125
2023-01-20 01:30:00,7.433333333,21,1609,259.6666667,118,97,0,0,13.90410319,83.76871745
2023-01-20 02:00:00,7.766666667,18.33333333,1622.666667,243,115,91.66666667,0,0,13.90410319,83.63850911
2023-01-20 02:30:00,7.4,16,1552.333333,159.6666667,111.6666667,90.66666667,60,0.7,13.77897705,82.96763102
2023-01-20 03:00:00,7.033333333,14.33333333,1449,162.3333333,115.3333333,94.66666667,0,0.433333333,13.71105143,84.05253092
2023-01-20 03:30:00,7.466666667,18.66666667,1539,161.6666667,123.6666667,95.66666667,30,0.466666667,13.90410319,84.22444661
2023-01-20 04:00:00,7.133333333,16,1469,141,106.6666667,90.33333333,0,0,13.94700358,83.62375895
2023-01-20 04:30:00,7.066666667,13.66666667,1422.333333,164.3333333,120.6666667,94,90,1.266666667,13.94700358,84.01234945
2023-01-20 05:00:00,7.133333333,12.66666667,1308.666667,100.3333333,120.3333333,91.33333333,0,0,13.62525065,81.29933675
2023-01-20 05:30:00,5.6,13.33333333,900,71,113,88.33333333,30,0.333333333,13.10687093,83.65529378
2023-01-20 06:00:00,6.633333333,12.33333333,1243,142,118.6666667,90.33333333,0,0,13.62525065,84.88820394
2023-01-20 06:30:00,6.966666667,12.33333333,1329,124.6666667,113,91,0,0,13.7074764,83.88671875
2023-01-20 07:00:00,7.133333333,14,1376.666667,150,112,89.33333333,0,0,13.77540202,84.58251953
2023-01-20 07:30:00,7.233333333,13.66666667,1407.666667,102,114,93,30,0.466666667,13.82902751,83.53627523
2023-01-20 08:00:00,7.033333333,13.33333333,1374.333333,120.3333333,120,94.33333333,30,0.366666667,13.84332764,84.20003255
2023-01-20 08:30:00,6.2,14,1037,52.33333333,129.3333333,105.3333333,0,0.333333333,13.43577393,81.17930094
2023-01-20 09:00:00,5,12.66666667,760.3333333,17,133.6666667,107.3333333,0,0,13.04252035,82.01497396
2023-01-20 09:30:00,4.666666667,16.33333333,700.6666667,54,137.3333333,106.3333333,30,0.4,13.17479655,82.24385579
2023-01-20 10:00:00,4.9,12.66666667,706.3333333,49,138,111.6666667,0,0,13.6860262,81.08317057
2023-01-20 10:30:00,4.7,13.66666667,713.3333333,61.33333333,131,104,0,0,14.37958252,77.26389567
2023-01-20 11:00:00,4.633333333,20.66666667,755,116,105.3333333,86,0,0,15.28764079,75.89263916
2023-01-20 11:30:00,4.7,33.66666667,1025,341,103,83,0,0,16.79272949,73.777771
2023-01-20 12:00:00,4.633333333,19.66666667,1210.666667,252,92,71.33333333,0,0,17.16810791,72.47823079
2023-01-20 12:30:00,4.3,17.66666667,1133.666667,130.6666667,101.3333333,82.66666667,0,0,16.94288086,70.52052816
2023-01-20 13:00:00,4.5,20.66666667,1006.333333,108.3333333,95,72.33333333,0,0,16.93215576,70.43762207
2023-01-20 13:30:00,4.766666667,35.33333333,1029.666667,128,91,69.66666667,0,0,17.39690999,68.34106445
2023-01-20 14:00:00,4.2,40.33333333,902,77,83.66666667,64,0,0,17.05370687,68.12235514
2023-01-20 14:30:00,3.7,41.66666667,790.6666667,123.3333333,69,57,0,0,16.90713053,67.39807129
2023-01-20 15:00:00,4.3,39,837.3333333,159.3333333,80.66666667,59,0,0,17.02868164,67.73427327
2023-01-20 15:30:00,4.3,37.66666667,810.6666667,141.3333333,84.66666667,67.66666667,0,0,16.9250057,66.87825521
2023-01-20 16:00:00,4.433333333,38.33333333,804,113.3333333,94,68.66666667,0,0.366666667,16.84993001,67.64424642
2023-01-20 16:30:00,4.366666667,35,847,97.66666667,83,65.66666667,30,0.4,17.2217334,66.22365316
2023-01-20 17:00:00,4.533333333,30.66666667,849.3333333,117.3333333,81,61.33333333,60,0.666666667,16.93930583,67.49013265
2023-01-20 17:30:00,4.966666667,34.33333333,938,283.6666667,82.66666667,65.33333333,0,0,16.93573079,69.90305583
2023-01-20 18:00:00,5.3,33,1009,604,83.33333333,62,0,0,16.46740153,72.08302816
2023-01-20 18:30:00,5.1,19.66666667,978.3333333,267,86.33333333,69.33333333,60,0.533333333,15.54861816,73.25490316
2023-01-20 19:00:00,5.433333333,21,997,235.3333333,101.6666667,80.66666667,60,0.766666667,14.86578695,75.27974447
2023-01-20 19:30:00,5.633333333,37,978.6666667,231.6666667,112.6666667,91.66666667,0,0,14.55833415,76.08693441
2023-01-20 20:00:00,5.933333333,46.66666667,1019.333333,206.6666667,138,112.6666667,90,1.3,14.28663167,77.78371175
2023-01-20 20:30:00,6,33.66666667,983.3333333,219.6666667,130.6666667,108.3333333,30,0.433333333,14.14005534,77.38800049
2023-01-20 21:00:00,5.933333333,30,1002,200,157,130.6666667,0,0,14.20440592,77.62654622
2023-01-20 21:30:00,5.9,31.33333333,971.6666667,191.3333333,158,132,30,0.4,13.98632894,78.97644043
2023-01-20 22:00:00,7.066666667,18,1388.333333,382,177.3333333,138.6666667,30,0.366666667,14.29735677,82.11619059
2023-01-20 22:30:00,8.166666667,19.33333333,1705.333333,478.6666667,165.6666667,142.6666667,0,0,14.42605794,82.12738037
2023-01-20 23:00:00,7.933333333,19.66666667,1684,365.6666667,174.3333333,144.3333333,60,0.766666667,14.24730632,82.22859701
2023-01-20 23:30:00,8.266666667,19,1664.333333,425,175.3333333,142,0,0,14.10072998,82.30285645
2023-01-21 00:00:00,7.9,20.33333333,1624.666667,310.6666667,168,143,30,0.366666667,13.98275391,82.83030192
2023-01-21 00:30:00,7.566666667,19.66666667,1543,274.3333333,180.3333333,148.6666667,30,0.333333333,13.87907796,83.20719401
2023-01-21 01:00:00,7.766666667,21,1604.666667,279.6666667,174,137.6666667,60,0.733333333,14.03995443,83.73158773
2023-01-21 01:30:00,7.566666667,19.66666667,1542.666667,218,170.6666667,134.6666667,0,0,14.1793807,82.47172038
2023-01-21 02:00:00,7.4,15,1476.333333,204,158.3333333,132,0,0,14.08285482,83.05206299
2023-01-21 02:30:00,7.6,17.66666667,1513,233.3333333,158.3333333,127.3333333,30,0.4,14.12218018,83.03476969
2023-01-21 03:00:00,7.166666667,16.33333333,1427.666667,181.3333333,152,126,0,0,14.02922933,82.84657796
2023-01-21 03:30:00,7.1,15,1385.333333,171,149.6666667,129,17.33333333,0.533333333,13.95057861,83.58866374
2023-01-21 04:00:00,6.6,12.66666667,1066.666667,96.33333333,154.3333333,120.3333333,60,0.666666667,13.49297445,80.48858643
2023-01-21 04:30:00,5.366666667,12.66666667,728,59.66666667,148,125.3333333,30,0.333333333,12.96744466,81.34816488
2023-01-21 05:00:00,5.9,15.66666667,982.3333333,142,154.3333333,129.3333333,30,0.366666667,13.31779785,84.95686849
2023-01-21 05:30:00,7.066666667,12.66666667,1263.333333,163,150.6666667,123,0,0,13.75395182,83.92995199
2023-01-21 06:00:00,7,19.33333333,1268,162,154,129,0,0,13.75752686,84.21579997
2023-01-21 06:30:00,7.233333333,13.33333333,1266.333333,125.6666667,146,123.3333333,0,0,13.65742594,83.16294352
2023-01-21 07:00:00,5.766666667,12.66666667,810.3333333,33.33333333,153.6666667,124.6666667,30,0.6,13.02464518,81.85170492
2023-01-21 07:30:00,6.2,14.33333333,910.3333333,136,144,120.3333333,0,0,13.45007406,84.19291178
2023-01-21 08:00:00,6.666666667,16,1178.666667,162.3333333,154.6666667,125.3333333,30,0.366666667,13.81472738,84.64304606
2023-01-21 08:30:00,7.1,14.66666667,1286.666667,167.3333333,161.3333333,125.6666667,0,0,13.93270345,83.77278646
2023-01-21 09:00:00,7.066666667,15,1211,117,165,124.3333333,30,0.366666667,13.82187744,82.7331543
2023-01-21 09:30:00,5.666666667,12.66666667,762.3333333,46,165,142,0,0,13.3785734,81.98598226
2023-01-21 10:00:00,5.3,14.33333333,680.6666667,75,188,154.6666667,60,0.8,13.44649902,81.83288574
2023-01-21 10:30:00,5.166666667,15.66666667,678.6666667,73.33333333,191,162,30,0.333333333,13.62882568,81.27848307
2023-01-21 11:00:00,4.666666667,16,693.3333333,82,200.3333333,168,30,0.333333333,13.76467692,80.66965739
2023-01-21 11:30:00,4.8,18.33333333,874.6666667,359.6666667,213.6666667,177.6666667,0,0,14.59765951,80.3990682
2023-01-21 12:00:00,4.333333333,16,882.6666667,182,200,167.3333333,30,0.4,14.322382,79.86195882
2023-01-21 12:30:00,4.3,12.66666667,891.6666667,149,215.3333333,170.6666667,0,0,14.19368083,79.73276774
2023-01-21 13:00:00,4.466666667,15.33333333,824,117.3333333,200,169.3333333,0,0,13.84690267,80.06388346
2023-01-21 13:30:00,4.9,11.33333333,784.6666667,99.66666667,192,156.6666667,60,0.366666667,13.79327718,80.20528158
2023-01-21 14:00:00,4.866666667,10.33333333,750,96,188,157.3333333,0,0,13.87907796,78.63820394
2023-01-21 14:30:00,4.866666667,12.33333333,726.6666667,77.66666667,173.3333333,147.6666667,0,0,14.11145508,78.1036377
2023-01-21 15:00:00,4.633333333,18,766.6666667,129.3333333,146.6666667,122.3333333,0,0,14.66201009,77.06044515
2023-01-21 15:30:00,4.733333333,32.33333333,807.3333333,78.66666667,118.6666667,96.66666667,0,0,14.83361165,76.48264567
2023-01-21 16:00:00,4.766666667,33.33333333,815.6666667,126.6666667,150.3333333,120,30,0.333333333,14.88008708,76.53706868
2023-01-21 16:30:00,5.2,31,805,118,146,119,0,0,14.67988525,77.88340251
2023-01-21 17:00:00,5.2,28.33333333,761.6666667,102.6666667,143.6666667,114,30,0.433333333,14.53688395,77.1601359
2023-01-21 17:30:00,5.5,28.66666667,958,869.6666667,141,117,30,0.333333333,15.11246419,78.3203125
2023-01-21 18:00:00,5,26.66666667,1035.333333,422,145,120.6666667,0,0,15.31981608,76.806132
